stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_street,stop_city,stop_region,stop_postcode
0245,STRUPPA 10/SUPPINI,,44.449654,9.017653,,,Via Struppa,Genoa,Regione Liguria,16100
0246,PRATO/PIAN MARTELLO,,44.449593,9.021047,,,Piazzale Brigate Severino Volante,Genoa,Regione Liguria,16100
0247,STRUPPA 2/CANOVA,,44.449677,9.014094,,,Via Struppa,Genoa,Regione Liguria,16100
0248,STRUPPA 3/TROSSARELLI,,44.449078,9.011209,,,Via Struppa,Genoa,Regione Liguria,16100
0249,STRUPPA 4/ROSATA,,44.448547,9.008564,,,Via Struppa,Genoa,Regione Liguria,16100
0250,STRUPPA 5/CRETO,,44.448166,9.006721,,,Via Struppa,Genoa,Regione Liguria,16100
0251,STRUPPA 6/DORIA,,44.447575,9.003323,,,Via Struppa,Genoa,Regione Liguria,16100
0252,STRUPPA 7/LUCARNO,,44.448185,8.999791,,,Via Struppa,Genoa,Regione Liguria,16100
0253,STRUPPA 8/LIGORNA,,44.448853,8.997255,,,Via Struppa,Genoa,Regione Liguria,16100
0254,STRUPPA 9/SAN BAZA',,44.449532,8.994637,,,Via Struppa,Genoa,Regione Liguria,16100
0255,STRUPPA 10/GIRO DEL FULLO,,44.452305,8.992190,,,Via Struppa,Genoa,Regione Liguria,16100
0256,MOLASSANA 1/COSTA DI SAN SIRO,,44.453884,8.988685,,,Via Molassana,Genoa,Regione Liguria,16100
0257,MOLASSANA 2/BOSCO,,44.454670,8.985535,,,Via Molassana,Genoa,Regione Liguria,16100
0258,MOLASSANA 3/GHERZI,,44.454498,8.982250,,,Via Molassana,Genoa,Regione Liguria,16100
0259,MOLASSANA 4/GEIRATO,,44.453922,8.979012,,,Via Molassana,Genoa,Regione Liguria,16100
0260,MOLASSANA 5/EMILIA,,44.451691,8.974543,,,Via Molassana,Genoa,Regione Liguria,16100
0261,PIACENZA 1/ROCCA,,44.449051,8.970902,,,Via Piacenza,Genoa,Regione Liguria,16100
0262,PIACENZA 2/FIDENZA,,44.447659,8.968786,,,Via Piacenza,Genoa,Regione Liguria,16100
0263,PIACENZA 3/SAN GOTTARDO,,44.445999,8.966387,,,Via Piacenza,Genoa,Regione Liguria,16100
0264,PIACENZA 4/FOSSATO CICALA,,44.444344,8.964846,,,Via Piacenza,Genoa,Regione Liguria,16100
0265,PIACENZA 5/PONTE FERITORE,,44.442295,8.963534,,,Via Piacenza,Genoa,Regione Liguria,16100
0266,PIACENZA 6/SAN SEBASTIANO,,44.437775,8.962088,,,Via Piacenza,Genoa,Regione Liguria,16100
0267,PIACENZA 7/PONTE CARREGA,,44.436314,8.961922,,,Via Piacenza,Genoa,Regione Liguria,16100
0268,PIACENZA 8/PONTE VERONELLI,,44.434330,8.960876,,,Via Piacenza,Genoa,Regione Liguria,16100
0269,PIACENZA 9/PONTE BEZZECCA,,44.432476,8.958946,,,Via Piacenza,Genoa,Regione Liguria,16100
0270,PIACENZA 10/ZUCCHE,,44.430218,8.956495,,,Via Piacenza,Genoa,Regione Liguria,16100
0271,PIACENZA 12/CIMITERO STAGLIENO,,44.427879,8.949808,,,Via Piacenza,Genoa,Regione Liguria,16100
0272,BOBBIO 1/CADERIVA,,44.424603,8.947144,,,Via Bobbio,Genoa,Regione Liguria,16100
0273,BOBBIO 2/MONTALDO,,44.423256,8.946940,,,Via Bobbio,Genoa,Regione Liguria,16100
0274,BOBBIO 3/DA PASSANO,,44.420998,8.946746,,,Via Bobbio,Genoa,Regione Liguria,16100
0275,BOBBIO 4/PONTETTO,,44.417397,8.948155,,,Via Bobbio,Genoa,Regione Liguria,16100
0276,BOBBIO 5/STADIO,,44.416332,8.949742,,,Via Bobbio,Genoa,Regione Liguria,16100
0277,CANEVARI 1/ROMAGNOSI,,44.413521,8.951599,,,Via Canevari,Genoa,Regione Liguria,16100
0278,CANEVARI 2/PIAZZA FIRPO,,44.410660,8.951988,,,Via Canevari,Genoa,Regione Liguria,16100
0279,CANEVARI 4/SANT'AGATA METRO',,44.407364,8.949309,,,Via Canevari,Genoa,Regione Liguria,16100
0280,DUCA D'AOSTA/BRIGNOLE FS,,44.404980,8.947266,,,Viale Duca D'Aosta Emanuele Filiberto,Genoa,Regione Liguria,16100
0281,GNEO 1/MONTE TIMONE,,44.446148,8.853915,,,Via Gneo,Genoa,Regione Liguria,16100
0283,BRIGATE PARTIGIANE 1/GESTRO,,44.397762,8.944540,,,Viale Brigate Partigiane,Genoa,Regione Liguria,16100
0284,BRIGATE PARTIGIANE 2/RUSPOLI,,44.399567,8.945323,,,Viale Brigate Partigiane,Genoa,Regione Liguria,16100
0285,GNEO 2/,,44.444111,8.854539,,,Via Gneo,Genoa,Regione Liguria,16100
0286,BRIGATE PARTIGIANE 1/DIAZ,,44.399872,8.944887,,,Viale Brigate Partigiane,Genoa,Regione Liguria,16100
0287,BRIGATE PARTIGIANE 2/CECCHI,,44.398418,8.944205,,,Viale Brigate Partigiane,Genoa,Regione Liguria,16100
0288,MOLASSANA/CAPOLINEA,,44.454353,8.979897,,,Largo Paolo Boccardo,Genoa,Regione Liguria,16100
0289,GNEO 2/,,44.444187,8.854445,,,Via Gneo,Genoa,Regione Liguria,16100
0290,IST NORD/CENTRO CONVEGNI,,44.410606,8.974499,,,Sconosciuto,Genoa,Regione Liguria,16100
0291,PIAZZA DANTE/,,44.405136,8.936207,,,Piazza Dante,Genoa,Regione Liguria,16100
0292,MACAGGI/CESAREA,,44.402153,8.942230,,,Via Giuseppe Macaggi,Genoa,Regione Liguria,16100
0293,CADORNA/PIAZZA DELLA VITTORIA,,44.404640,8.944925,,,Via Luigi Cadorna,Genoa,Regione Liguria,16100
0294,XX SETTEMBRE 1/MERC. ORIENTALE,,44.405487,8.941456,,,Via 20 Settembre,Genoa,Regione Liguria,16100
0295,XX SETTEMBRE 2/PORTORIA,,44.406406,8.937679,,,Via 20 Settembre,Genoa,Regione Liguria,16100
0296,RESASCO/CAPOLINEA,,44.428837,8.953274,,,Piazzale Giovanni Battista Resasco,Genoa,Regione Liguria,16100
0298,BUENOS AIRES 1/LAMBRUSCHINI,,44.403675,8.948204,,,Corso Buenos Aires,Genoa,Regione Liguria,16100
0299,BUENOS AIRES 2/CASAREGIS,,44.402599,8.952048,,,Corso Buenos Aires,Genoa,Regione Liguria,16100
0300,TOMMASEO/MONTESUELLO,,44.402020,8.953762,,,Piazza Tommaseo,Genoa,Regione Liguria,16100
0301,POZZO 1/DASSORI,,44.402950,8.955849,,,Via Francesco Pozzo,Genoa,Regione Liguria,16100
0302,POZZO 2/FASCE,,44.402767,8.956036,,,Via Francesco Pozzo,Genoa,Regione Liguria,16100
0303,POZZO 3/TRENTO,,44.400616,8.956691,,,Via Francesco Pozzo,Genoa,Regione Liguria,16100
0304,ALBARO/CAUSA,,44.399864,8.959701,,,Via Albaro,Genoa,Regione Liguria,16100
0305,LEONARDO DA VINCI/,,44.397602,8.965063,,,Piazza Leonardo da Vinci,Genoa,Regione Liguria,16100
0306,BOSELLI/GUERRAZZI,,44.396915,8.967501,,,Via Paolo Boselli,Genoa,Regione Liguria,16100
0307,PISA/GIORDANO BRUNO,,44.395981,8.973269,,,Via Pisa,Genoa,Regione Liguria,16100
0308,CAPRERA/ORSINI,,44.395294,8.975339,,,Via Caprera,Genoa,Regione Liguria,16100
0309,GEIRATO 8/RIO LAGOLUNGO,,44.466278,8.987797,,,Via Geirato,Genoa,Regione Liguria,16100
0310,MILLE/BRIGATA SALERNO,,44.393047,8.983822,,,Via dei Mille,Genoa,Regione Liguria,16100
0311,V MAGGIO 1/OSPEDALE GASLINI,,44.391254,8.988430,,,Via Gerolamo Gaslini,Genoa,Regione Liguria,16100
0312,V MAGGIO 2/CARRARA,,44.389751,8.991486,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0313,V MAGGIO 3/VILLA CARRARA,,44.389229,8.993926,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0314,V MAGGIO 4/QUARTO FS,,44.387661,8.995413,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0315,QUARTO 1/PRIARUGGIA,,44.386768,8.998128,,,Via Quarto,Genoa,Regione Liguria,16100
0316,QUARTO 2/CAPO SAN ROCCO,,44.386925,8.999772,,,Via Quarto,Genoa,Regione Liguria,16100
0317,QUARTO 3/QUARTARA,,44.386555,9.002578,,,Via Quarto,Genoa,Regione Liguria,16100
0318,QUARTO 4/FABRIZI,,44.385906,9.007751,,,Via Quarto,Genoa,Regione Liguria,16100
0319,QUINTO/BAGNARA,,44.385590,9.012631,,,Via Quinto,Genoa,Regione Liguria,16100
0320,GIANELLI 1/BOLZANO,,44.385002,9.016411,,,Via Angelo Gianelli,Genoa,Regione Liguria,16100
0321,GIANELLI 2/QUINTO FS,,44.384243,9.019882,,,Via Angelo Gianelli,Genoa,Regione Liguria,16100
0322,MURCAROLO/ROMANA DI MURCAROLO,,44.383163,9.024618,,,Via Murcarolo,Genoa,Regione Liguria,16100
0323,OBERDAN 1/SANTAROSA,,44.382870,9.028675,,,Via Guglielmo Oberdan,Genoa,Regione Liguria,16100
0324,OBERDAN 2/PONTE DI NERVI,,44.384865,9.032849,,,Via Guglielmo Oberdan,Genoa,Regione Liguria,16100
0325,OBERDAN 4/DUCA DEGLI ABRUZZI,,44.384342,9.035545,,,Via Guglielmo Oberdan,Genoa,Regione Liguria,16100
0329,OBERDAN 4/SANTAROSA,,44.383076,9.029015,,,Via Guglielmo Oberdan,Genoa,Regione Liguria,16100
0330,GIANELLI 1/ROMANA DI MURCAROLO,,44.383419,9.023978,,,Via Angelo Gianelli,Genoa,Regione Liguria,16100
0331,GIANELLI/CAPOLINEA,,44.384392,9.019631,,,Via Angelo Gianelli,Genoa,Regione Liguria,16100
0332,GIANELLI 3/BOLZANO,,44.385033,9.016739,,,Via Angelo Gianelli,Genoa,Regione Liguria,16100
0333,QUINTO/BAGNARA,,44.385483,9.011838,,,Via Quinto,Genoa,Regione Liguria,16100
0334,QUARTO 1/FABRIZI,,44.386078,9.007276,,,Via Quarto,Genoa,Regione Liguria,16100
0335,QUARTO 2/QUARTARA,,44.386593,9.002425,,,Via Quarto,Genoa,Regione Liguria,16100
0336,QUARTO 3/CAPO SAN ROCCO,,44.387024,9.000925,,,Via Quarto,Genoa,Regione Liguria,16100
0337,V MAGGIO 1/PRIARUGGIA,,44.387646,8.997337,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0338,V MAGGIO 2/QUARTO FS,,44.388340,8.994505,,,Piazzale Francesco Crispi,Genoa,Regione Liguria,16100
0339,V MAGGIO 3/VILLA CARRARA,,44.389709,8.992446,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0340,V MAGGIO 4/CARRARA,,44.390064,8.991112,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0341,V MAGGIO 6/OSPEDALE GASLINI,,44.391472,8.988017,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0342,V MAGGIO 7/REDIPUGLIA,,44.392323,8.985615,,,Via 5 Maggio,Genoa,Regione Liguria,16100
0343,PIAZZA STURLA/CAPRERA,,44.394924,8.979808,,,Via Caprera,Genoa,Regione Liguria,16100
0344,CAPRERA/ORSINI,,44.395439,8.975319,,,Via Caprera,Genoa,Regione Liguria,16100
0345,PISA/AMALFI,,44.396233,8.972657,,,Via Pisa,Genoa,Regione Liguria,16100
0346,BOSELLI/GUERRAZZI,,44.396839,8.968594,,,Via Paolo Boselli,Genoa,Regione Liguria,16100
0347,LEONARDO DA VINCI/,,44.397915,8.964725,,,Piazza Leonardo da Vinci,Genoa,Regione Liguria,16100
0348,ALBARO/CAUSA,,44.400185,8.958944,,,Via Albaro,Genoa,Regione Liguria,16100
0349,POZZO 1/TRENTO,,44.400898,8.956008,,,Via Francesco Pozzo,Genoa,Regione Liguria,16100
0350,POZZO 2/FASCE,,44.402802,8.956341,,,Via Francesco Pozzo,Genoa,Regione Liguria,16100
0351,POZZO 3/DASSORI,,44.403122,8.955886,,,Via Francesco Pozzo,Genoa,Regione Liguria,16100
0352,TOMMASEO/MONTESUELLO,,44.402229,8.953762,,,Piazza Tommaseo,Genoa,Regione Liguria,16100
0353,BUENOS AIRES 1/DA NOVI,,44.403126,8.950571,,,Corso Buenos Aires,Genoa,Regione Liguria,16100
0354,BUENOS AIRES 2/LAMBRUSCHINI,,44.403740,8.948375,,,Corso Buenos Aires,Genoa,Regione Liguria,16100
0355,DANTE 2/CASA DI COLOMBO,,44.405701,8.935208,,,Piazza Dante,Genoa,Regione Liguria,16100
0356,IST NORD/CENTRO CONVEGNI,,44.410839,8.974246,,,Sconosciuto,Genoa,Regione Liguria,16100
0357,GEIRATO 1/RIO LAGOLUNGO,,44.466129,8.987511,,,Via Geirato,Genoa,Regione Liguria,16100
0359,GNEO 3/MONTE TIMONE,,44.446232,8.853975,,,Via Gneo,Genoa,Regione Liguria,16100
0360,BRIGNOLE FS/,,44.405956,8.947030,,,Piazza Giuseppe Verdi,Genoa,Regione Liguria,16100
0361,INVREA 2/CASAREGIS,,44.404209,8.952478,,,Via Giovanni Tomaso Invrea,Genoa,Regione Liguria,16100
0362,ODESSA/ALIMONDA,,44.403755,8.955333,,,Via Odessa,Genoa,Regione Liguria,16100
0363,GASTALDI 1/PONTE DI TERRALBA,,44.404659,8.959888,,,Corso Aldo Gastaldi,Genoa,Regione Liguria,16100
0364,GASTALDI 2/CASA DELLO STUDENTE,,44.404583,8.964451,,,Corso Aldo Gastaldi,Genoa,Regione Liguria,16100
0365,EUROPA 1/OSPEDALE SAN MARTINO,,44.406372,8.971339,,,Corso Europa,Genoa,Regione Liguria,16100
0366,EUROPA 2/PRONTO SOCCORSO,,44.407631,8.975585,,,Corso Europa,Genoa,Regione Liguria,16100
0367,EUROPA 3/PIAZZETTA,,44.405071,8.981376,,,Corso Europa,Genoa,Regione Liguria,16100
0368,EUROPA 4/ISONZO,,44.402760,8.984275,,,Corso Europa,Genoa,Regione Liguria,16100
0369,EUROPA 5/SWINBURNE,,44.399384,8.989305,,,Corso Europa,Genoa,Regione Liguria,16100
0370,EUROPA 6/SHELLEY,,44.398716,8.991502,,,Corso Europa,Genoa,Regione Liguria,16100
0371,EUROPA 7/CARRARA,,44.396397,8.993305,,,Via Giovanni Maggio,Genoa,Regione Liguria,16100
0372,EUROPA 8/PIAZZA NIEVO,,44.394390,8.996299,,,Corso Europa,Genoa,Regione Liguria,16100
0373,EUROPA 9/SCHIAFFINO,,44.394272,9.001188,,,Corso Europa,Genoa,Regione Liguria,16100
0374,EUROPA 10/QUARTO CASTAGNA,,44.394707,9.003425,,,Corso Europa,Genoa,Regione Liguria,16100
0375,EUROPA 11/AUTOSTRADA,,44.393368,9.006823,,,Corso Europa,Genoa,Regione Liguria,16100
0376,EUROPA 12/TOGLIATTI,,44.391994,9.009416,,,Corso Europa,Genoa,Regione Liguria,16100
0377,EUROPA 13/MAJORANA,,44.389942,9.012329,,,Corso Europa,Genoa,Regione Liguria,16100
0378,EUROPA 14/SAN PIETRO,,44.387558,9.016524,,,Corso Europa,Genoa,Regione Liguria,16100
0379,EUROPA 15/QUINTO,,44.386105,9.019528,,,Corso Europa,Genoa,Regione Liguria,16100
0380,EUROPA 16/CABRUNA,,44.385185,9.022980,,,Corso Europa,Genoa,Regione Liguria,16100
0381,EUROPA 17/OSPEDALE DI NERVI,,44.384041,9.028093,,,Corso Europa,Genoa,Regione Liguria,16100
0382,PITTALUGA/NERVI FS,,44.383766,9.040490,,,Piazza Antonio Pittaluga,Genoa,Regione Liguria,16100
0383,CASOTTI/VILLA GROPALLO,,44.383064,9.043978,,,Via Aldo Casotti,Genoa,Regione Liguria,16100
0384,CAPOLUNGO 1/VILLA SERRA,,44.382263,9.045805,,,Via Capolungo,Genoa,Regione Liguria,16100
0385,CAPOLUNGO 3/ANCONA,,44.381145,9.050247,,,Via Capolungo,Genoa,Regione Liguria,16100
0386,AURELIA 1/STAZIONE SANT'ILARIO,,44.381001,9.053036,,,Via Aurelia,Genoa,Regione Liguria,16100
0387,AURELIA 2/SOMMA,,44.380802,9.054993,,,Via Aurelia,Genoa,Regione Liguria,16100
0388,SOMMA 1/CAPOLUNGO,,44.382523,9.052378,,,Via Donato Somma,Genoa,Regione Liguria,16100
0389,SOMMA 3/SANT'ILARIO,,44.383713,9.046923,,,Via Donato Somma,Genoa,Regione Liguria,16100
0390,SOMMA 4/RAVINA,,44.385101,9.043110,,,Via Donato Somma,Genoa,Regione Liguria,16100
0391,SOMMA 5/VASSALLI,,44.385231,9.039595,,,Via Donato Somma,Genoa,Regione Liguria,16100
0392,SOMMA 6/DUCA DEGLI ABRUZZI,,44.385513,9.036026,,,Via Donato Somma,Genoa,Regione Liguria,16100
0393,OBERDAN 3/PONTE DI NERVI,,44.384548,9.032179,,,Via Guglielmo Oberdan,Genoa,Regione Liguria,16100
0394,EUROPA 1/OSPEDALE DI NERVI,,44.384380,9.027522,,,Corso Europa,Genoa,Regione Liguria,16100
0395,EUROPA 2/CABRUNA,,44.385376,9.022964,,,Corso Europa,Genoa,Regione Liguria,16100
0396,EUROPA 3/QUINTO,,44.386608,9.018655,,,Corso Europa,Genoa,Regione Liguria,16100
0397,EUROPA 4/SAN PIETRO,,44.387669,9.016805,,,Corso Europa,Genoa,Regione Liguria,16100
0398,EUROPA 5/MAJORANA,,44.390495,9.011899,,,Corso Europa,Genoa,Regione Liguria,16100
0399,EUROPA 6/TOGLIATTI,,44.392143,9.009666,,,Corso Europa,Genoa,Regione Liguria,16100
0400,EUROPA 7/AUTOSTRADA,,44.394150,9.005889,,,Corso Europa,Genoa,Regione Liguria,16100
0401,EUROPA 8/QUARTO CASTAGNA,,44.394993,9.002574,,,Corso Europa,Genoa,Regione Liguria,16100
0402,EUROPA 9/SCHIAFFINO,,44.394257,8.999976,,,Corso Europa,Genoa,Regione Liguria,16100
0403,EUROPA 10/PIAZZA NIEVO,,44.394615,8.996697,,,Corso Europa,Genoa,Regione Liguria,16100
0404,EUROPA 11/CARRARA,,44.395607,8.993842,,,Via Stefano Türr,Genoa,Regione Liguria,16100
0405,EUROPA 12/SHELLEY,,44.398750,8.991272,,,Corso Europa,Genoa,Regione Liguria,16100
0406,EUROPA 13/SWINBURNE,,44.399574,8.989015,,,Corso Europa,Genoa,Regione Liguria,16100
0407,EUROPA 14/TIMAVO,,44.402973,8.983974,,,Corso Europa,Genoa,Regione Liguria,16100
0408,EUROPA 15/PIAZZETTA,,44.405369,8.981163,,,Corso Europa,Genoa,Regione Liguria,16100
0409,EUROPA 16/PRONTO SOCCORSO,,44.407505,8.975025,,,Corso Europa,Genoa,Regione Liguria,16100
0410,EUROPA 17/OSPEDALE SAN MARTINO,,44.405910,8.970081,,,Corso Europa,Genoa,Regione Liguria,16100
0411,GASTALDI 1/BENEDETTO XV,,44.404922,8.966658,,,Corso Aldo Gastaldi,Genoa,Regione Liguria,16100
0412,GASTALDI 2/CASA DELLO STUDENTE,,44.404713,8.964119,,,Corso Aldo Gastaldi,Genoa,Regione Liguria,16100
0413,GASTALDI 3/PONTE DI TERRALBA,,44.404793,8.958339,,,Corso Aldo Gastaldi,Genoa,Regione Liguria,16100
0414,TOLEMAIDE 1/TORINO,,44.404827,8.953150,,,Via Tolemaide,Genoa,Regione Liguria,16100
0415,TOLEMAIDE 2/ARCHIMEDE,,44.405285,8.950356,,,Via Tolemaide,Genoa,Regione Liguria,16100
0416,BRIGNOLE FS/,,44.406784,8.946188,,,Piazza Giuseppe Verdi,Genoa,Regione Liguria,16100
0417,FIUME/XX SETTEMBRE,,44.404972,8.944442,,,Via Fiume,Genoa,Regione Liguria,16100
0418,TOGLIATTI 4/CAMPO SPORTIVO,,44.396797,9.014654,,,Via Palmiro Togliatti,Genoa,Regione Liguria,16100
0419,COMMERCIO/CAPOLINEA,,44.386181,9.031435,,,Via Bartolomeo Pagano,Genoa,Regione Liguria,16100
0420,BIANCHI 2/PERINI,,44.421875,8.883499,,,Via Renata Bianchi,Genoa,Regione Liguria,16100
0422,THAON DI REVEL/BRIGNOLE FS,,44.405891,8.945290,,,Viale Paolo Thaon de Revel,Genoa,Regione Liguria,16100
0423,MOSSO/PRONTO SOCCORSO,,44.408249,8.975184,,,Via Francesco Saverio Mosso,Genoa,Regione Liguria,16100
0424,TORTI 1/BARRILI,,44.405941,8.966055,,,Via Giovanni Torti,Genoa,Regione Liguria,16100
0425,TORTI 2/MANUZIO,,44.407181,8.963319,,,Via Giovanni Torti,Genoa,Regione Liguria,16100
0426,TORTI 3/TERRALBA,,44.407352,8.960487,,,Via Giovanni Torti,Genoa,Regione Liguria,16100
0427,MARTINEZ/GIACOMETTI,,44.406940,8.956548,,,Piazza Giovanni Martinez,Genoa,Regione Liguria,16100
0428,GIUSTI/SARDEGNA,,44.407555,8.952476,,,Piazza Giusti,Genoa,Regione Liguria,16100
0429,BUFFA 2/VERITA',,44.428902,8.758564,,,Via Gaspare Buffa,Genoa,Regione Liguria,16100
0430,ROMA/CORVETTO,,44.409660,8.937420,,,Via Roma,Genoa,Regione Liguria,16100
0431,PORTELLO/CAFFARO,,44.411640,8.934018,,,Piazza del Portello,Genoa,Regione Liguria,16100
0432,ZECCA/CARMINE,,44.413303,8.930087,,,Largo della Zecca,Genoa,Regione Liguria,16100
0433,PRINCIPE FS/,,44.416389,8.922138,,,Piazza Acquaverde,Genoa,Regione Liguria,16100
0434,DEGOLA/FIUMARA,,44.414341,8.883945,,,Via Eustachio Degola,Genoa,Regione Liguria,16100
0435,NUNZIATA/,,44.413696,8.928207,,,Piazza della Nunziata,Genoa,Regione Liguria,16100
0436,PORTELLO/INTERIANO,,44.411446,8.934340,,,Piazza del Portello,Genoa,Regione Liguria,16100
0437,GIACOMO E FILIPPO/CORVETTO,,44.409939,8.939283,,,Via dei Santi Giacomo e Filippo,Genoa,Regione Liguria,16100
0438,DE AMICIS/PIAZZA BRIGNOLE,,44.408478,8.944423,,,Piazza Brignole,Genoa,Regione Liguria,16100
0439,BRIGNOLE FS/,,44.406143,8.946972,,,Piazza Giuseppe Verdi,Genoa,Regione Liguria,16100
0441,GIACOMETTI/PIAZZA GIUSTI,,44.407051,8.954124,,,Via Paolo Giacometti,Genoa,Regione Liguria,16100
0442,MARTINEZ/CASONI,,44.406487,8.956861,,,Piazza Giovanni Martinez,Genoa,Regione Liguria,16100
0443,TERRALBA/TORTI,,44.407082,8.961026,,,Piazza Terralba,Genoa,Regione Liguria,16100
0444,TORTI/DONGHI,,44.406837,8.964657,,,Via Giovanni Torti,Genoa,Regione Liguria,16100
0445,BARRILI/TORTI,,44.405704,8.966062,,,Sconosciuto,Genoa,Regione Liguria,16100
0446,SAN MARTINO 1/UNIVERSITA',,44.404789,8.967895,,,Via San Martino,Genoa,Regione Liguria,16100
0447,SAN MARTINO 2/PAPIGLIANO,,44.405697,8.970962,,,Via San Martino,Genoa,Regione Liguria,16100
0448,SAN MARTINO 3/RAI,,44.406208,8.973002,,,Via San Martino,Genoa,Regione Liguria,16100
0449,LAGUSTENA 1/CHIESA SAN MARTINO,,44.405567,8.976123,,,Via Silvio Lagustena,Genoa,Regione Liguria,16100
0450,OSPEDALE SAN MARTINO/CAPOLINEA,,44.406853,8.969361,,,Viale Benedetto XV,Genoa,Regione Liguria,16100
0451,PRINCIPE FS/CAPOLINEA,,44.416683,8.922200,,,Piazza Acquaverde,Genoa,Regione Liguria,16100
0452,FANTI D'ITALIA/PRINCIPE FS,,44.416344,8.918820,,,Via Fanti d'Italia,Genoa,Regione Liguria,16100
0453,PERINI/CAMPI,,44.423012,8.883479,,,Via Luigi Perini,Genoa,Regione Liguria,16100
0455,FONTANE MAROSE/,,44.410248,8.934989,,,Piazza delle Fontane Marose,Genoa,Regione Liguria,16100
0458,ROBINO 1/AMEGLIO,,44.419518,8.957111,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
0459,XX SETTEMBRE 2/MONUMENTALE,,44.406006,8.938934,,,Via 20 Settembre,Genoa,Regione Liguria,16100
0460,XX SETTEMBRE 3/MERC. ORIENTALE,,44.405365,8.941594,,,Via 20 Settembre,Genoa,Regione Liguria,16100
0461,CADORNA/PIAZZA DELLA VITTORIA,,44.404579,8.944677,,,Via Luigi Cadorna,Genoa,Regione Liguria,16100
0462,TORINO 1/SAVONAROLA,,44.402115,8.950682,,,Corso Torino,Genoa,Regione Liguria,16100
0463,TORINO 2/BARABINO,,44.400196,8.949772,,,Corso Torino,Genoa,Regione Liguria,16100
0464,TORINO 3/RUSPOLI,,44.398331,8.948900,,,Corso Torino,Genoa,Regione Liguria,16100
0465,RIMASSA/MORIN,,44.396885,8.948444,,,Via Alessandro Rimassa,Genoa,Regione Liguria,16100
0466,TORINO 1/RUSPOLI,,44.398445,8.949080,,,Corso Torino,Genoa,Regione Liguria,16100
0467,TORINO 2/BARABINO,,44.400181,8.949903,,,Corso Torino,Genoa,Regione Liguria,16100
0469,MONTANO/SAMPIERDARENA FS,,44.412750,8.888113,,,Piazza Nicolò Montano,Genoa,Regione Liguria,16100
0471,TRAVI 2/MENOTTI,,44.423912,8.849148,,,Via Antonio Travi,Genoa,Regione Liguria,16100
0472,BORZOLI 1/SAN NICOLA,,44.423645,8.854797,,,Via Borzoli,Genoa,Regione Liguria,16100
0473,SPARTA/,,44.425125,8.857036,,,Via Sparta,Genoa,Regione Liguria,16100
0474,SANT'ELIA 1/SANTA CRISTINA,,44.425385,8.858531,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0475,SANT'ELIA 2/,,44.425972,8.858663,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0476,SANT'ELIA 3/,,44.425198,8.860040,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0477,SANT'ELIA 4/,,44.425663,8.861947,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0478,SANT'ELIA 2/,,44.425320,8.859914,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0479,SANT'ELIA 3/,,44.425983,8.858505,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0480,SANT'ELIA 4/SANTA CRISTINA,,44.425354,8.858048,,,Via Antonio Sant'Elia,Genoa,Regione Liguria,16100
0481,SPARTA/,,44.424976,8.856797,,,Via Sparta,Genoa,Regione Liguria,16100
0482,BORZOLI 12/SAN NICOLA,,44.423534,8.854503,,,Via Borzoli,Genoa,Regione Liguria,16100
0483,TRAVI 1/SESTRI FS AEROPORTO,,44.422928,8.848654,,,Via Antonio Travi,Genoa,Regione Liguria,16100
0484,MARCONI 1/FIERA,,44.396019,8.944441,,,Corso Guglielmo Marconi,Genoa,Regione Liguria,16100
0485,MARCONI 2/RIMASSA,,44.395145,8.948105,,,Corso Guglielmo Marconi,Genoa,Regione Liguria,16100
0486,ITALIA 1/PUNTA VAGNO,,44.393105,8.951195,,,Corso Italia,Genoa,Regione Liguria,16100
0487,ITALIA 2/PIAVE,,44.392036,8.954434,,,Corso Italia,Genoa,Regione Liguria,16100
0488,ITALIA 3/ZARA,,44.391838,8.958113,,,Corso Italia,Genoa,Regione Liguria,16100
0489,ITALIA 4/SAURO,,44.392780,8.962693,,,Corso Italia,Genoa,Regione Liguria,16100
0490,ITALIA 5/LIDO,,44.390915,8.968473,,,Corso Italia,Genoa,Regione Liguria,16100
0491,CAVALLOTTI 1/DE GASPARI,,44.391754,8.974620,,,Via Felice Cavallotti,Genoa,Regione Liguria,16100
0492,CAVALLOTTI 2/CAPRERA,,44.394665,8.975681,,,Via Felice Cavallotti,Genoa,Regione Liguria,16100
0494,CAVALLOTTI 1/MONLEONE,,44.394268,8.975348,,,Via Felice Cavallotti,Genoa,Regione Liguria,16100
